IDHidrometro,hid_imo_cod_inscricao,CVProcessado,QtdMedicoes,QtdOcorrencias,hid_imo_qtd_pontos_utilizacao,variacaoTendencia,vidaHidrometro,vidaInstalacao,predicao,proba_0,ESM_SEQ_ESPECIFICACAO_MEDIDOR,MED_NUM_VOLUME_CALCULADO,MED_NUM_VOLUME_MEDIDO,imo_bsk_imovel,geo_set_num_setor,geo_lge_dsc_localidade_prax,geo_lge_dsc_distrito_prax,geo_lge_dsc_municipio_prax,geo_uad_sgl_unidade_negocio,pim_dsc_padrao_imovel,sii_nom_situacao_imovel,sla_nom_situacao_lig_agua,provavel_mudanca
A14F292777,9385967,0.111517824,13,0,4,0.10606061,5,5,0,0.556,11,9.0,9.0,9385967,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F377350,9930116,0.088510014,13,0,5,-0.074074075,5,5,0,0.563,11,10.0,10.0,9930116,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F310168,8396841,0.44754317,13,0,4,0.23529412,5,5,0,0.5513,11,10.0,10.0,8396841,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F414341,3073548,0.19704331,13,0,7,-0.20779221,5,5,0,0.5684,11,15.0,15.0,3073548,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
A14F310123,8259534,0.2225475,13,1,6,-0.32110092,5,5,0,0.5503,11,10.0,10.0,8259534,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F377003,10734651,0.1637775,13,1,5,0.17171717,5,5,0,0.554,11,13.0,13.0,10734651,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F377356,9941908,0.6715048,13,2,5,3.2777777,5,5,0,0.5967,11,9.0,9.0,9941908,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F399074,9524509,0.14289847,13,0,4,-0.1965812,5,5,0,0.555,11,13.0,13.0,9524509,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F399675,9987886,0.15455073,13,0,4,0.25,5,5,0,0.568,11,10.0,10.0,9987886,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F402729,9567623,0.16501866,13,0,10,-0.19753087,5,5,0,0.578,11,9.0,9.0,9567623,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F403006,10338918,0.10540081,13,0,4,-0.071428575,5,5,0,0.567,11,13.0,13.0,10338918,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F403079,9564837,0.7602427,13,1,6,0.74712646,5,5,0,0.5537,11,10.0,10.0,9564837,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F412007,7848480,0.17184138,13,0,5,0.17741935,5,5,0,0.556,11,9.0,9.0,7848480,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F399041,2431955,0.29645008,13,0,9,0.35820895,5,5,0,0.5522,11,10.0,10.0,2431955,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F400938,3072142,0.10366623,13,0,6,-0.0625,5,5,0,0.5654,11,10.0,10.0,3072142,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F401617,9541551,0.27811044,13,0,8,-0.35643566,5,5,0,0.562,11,9.0,9.0,9541551,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A14F412342,9831495,0.4930428,13,1,5,0.5208333,5,5,0,0.5635,11,9.0,9.0,9831495,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F407098,10800727,0.12927017,13,0,4,-0.071428575,5,5,0,0.57,11,9.0,9.0,10800727,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A14F411771,9830154,0.17002016,13,0,5,-0.22222222,5,5,0,0.557,11,10.0,10.0,9830154,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A15F078985,13849336,0.25556257,13,0,10,-0.2826087,4,4,0,0.5527,11,15.0,15.0,13849336,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A15F080374,13913140,0.22304888,13,1,5,-0.23188406,4,4,0,0.588,11,9.0,9.0,13913140,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,BASICO,EM USO,1,1
A15F140556,5891132,0.16080986,13,1,12,-0.04761905,4,4,0,0.5703,11,13.0,13.0,5891132,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,MEDIO,EM USO,1,1
A15F246933,9924906,0.17775607,13,0,10,-0.24375,4,4,0,0.555,11,19.0,19.0,9924906,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A15F212892,3292070,0.17074016,13,0,10,-0.18085106,4,4,0,0.5503,11,10.0,10.0,3292070,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,REGULAR,EM USO,1,1
A98L619490,10644547,0.13846484,13,0,6,-0.10144927,21,10,0,0.609,11,9.0,9.0,10644547,55,FORTALEZA,FORTALEZA,FORTALEZA,UN-MTS,ALTO,EM USO,1,1
